Paper,Reviewer,Decision,Review
10.1002/admi.201901887/O,55877167500,True,The best thing I have ever read
10.1002/admi.201901887/O,57207689986,True,The best thing I have ever read
10.1002/admi.201901887/P,7202316035,True,The best thing I have ever read
10.1002/admi.201901887/P,8608718200,True,Interesting
10.1002/admi.201901887/P,7003388995,False,My dog can write better
10.1002/admi.201901887/S,57209274795,True,Interesting
10.1002/admi.201901887/S,23052031200,True,Interesting
10.1002/admi.201901887/S,7102483892,False,Nothing makes sense
10.1115/1.4044323/O,57196475822,True,Interesting
10.1115/1.4044323/O,56331558100,True,Not bad at all
10.1115/1.4044323/O,6507359986,True,Interesting
10.1115/1.4044323/P,24483038000,True,The best thing I have ever read
10.1115/1.4044323/P,7004307869,True,The best thing I have ever read
10.1115/1.4044323/P,7005089148,True,Interesting
10.1115/1.4044323/S,56709287700,True,Interesting
10.1115/1.4044323/S,57218761022,True,Interesting
10.1115/1.4044323/S,7004060735,True,Not bad at all
10.1088/1361-6439/ab7f53/O,56376235200,True,Not bad at all
10.1088/1361-6439/ab7f53/O,56577741600,True,The best thing I have ever read
10.1088/1361-6439/ab7f53/O,57216187696,True,The best thing I have ever read
10.1088/1361-6439/ab7f53/P,57190247942,True,Not bad at all
10.1088/1361-6439/ab7f53/P,57200514682,True,The best thing I have ever read
10.1088/1361-6439/ab7f53/P,35547089300,True,Interesting
10.1088/1361-6439/ab7f53/S,35182844400,True,Interesting
10.1088/1361-6439/ab7f53/S,57194391871,True,The best thing I have ever read
10.1088/1361-6439/ab7f53/S,56514586700,False,Meh
10.1016/j.addma.2020.101127/O,57031532300,True,The best thing I have ever read
10.1016/j.addma.2020.101127/O,57196277369,True,Interesting
10.1016/j.addma.2020.101127/O,57204551844,True,Interesting
10.1016/j.addma.2020.101127/P,7402370024,True,The best thing I have ever read
10.1016/j.addma.2020.101127/P,7005636820,True,The best thing I have ever read
10.1016/j.addma.2020.101127/P,57193720916,True,Interesting
10.1016/j.addma.2020.101127/S,56112492400,True,Not bad at all
10.1016/j.addma.2020.101127/S,57217581937,True,The best thing I have ever read
10.1016/j.addma.2020.101127/S,6701777223,False,Is this a joke?
10.1007/s12274-020-2672-5/O,7409879911,True,Interesting
10.1007/s12274-020-2672-5/O,57218202833,True,The best thing I have ever read
10.1007/s12274-020-2672-5/O,57195286623,True,The best thing I have ever read
10.1007/s12274-020-2672-5/P,57215607275,True,Interesting
10.1007/s12274-020-2672-5/P,57118455800,False,I fell asleep while reading
10.1007/s12274-020-2672-5/P,57216244800,True,The best thing I have ever read
10.1007/s12274-020-2672-5/S,46062451500,True,Interesting
10.1007/s12274-020-2672-5/S,57197733358,True,The best thing I have ever read
10.1007/s12274-020-2672-5/S,57190605478,True,Not bad at all
10.1109/IPDPSW50202.2020.00041/O,56585583100,True,The best thing I have ever read
10.1109/IPDPSW50202.2020.00041/O,57204555396,True,Interesting
10.1109/IPDPSW50202.2020.00041/O,57204555914,True,Not bad at all
10.1109/IPDPSW50202.2020.00041/P,6507358470,True,Not bad at all
10.1109/IPDPSW50202.2020.00041/P,57195591421,True,Not bad at all
10.1109/IPDPSW50202.2020.00041/P,57217789464,True,The best thing I have ever read
10.1109/IPDPSW50202.2020.00041/S,57215280005,True,Not bad at all
10.1109/IPDPSW50202.2020.00041/S,7404062227,True,The best thing I have ever read
10.1109/IPDPSW50202.2020.00041/S,57191110417,True,Interesting
10.1142/S0218127420500911/O,57210260262,False,I fell asleep while reading
10.1142/S0218127420500911/O,57192070840,True,Interesting
10.1142/S0218127420500911/O,56819566000,True,Interesting
10.1142/S0218127420500911/P,57216183270,True,Interesting
10.1142/S0218127420500911/P,6701777223,True,Interesting
10.1142/S0218127420500911/P,57211254337,True,Interesting
10.1142/S0218127420500911/S,7102523474,True,Not bad at all
10.1142/S0218127420500911/S,10639679200,True,Not bad at all
10.1142/S0218127420500911/S,57200118442,True,Interesting
10.1016/j.cma.2020.112900/O,57212351695,True,The best thing I have ever read
10.1016/j.cma.2020.112900/O,7202518970,True,The best thing I have ever read
10.1016/j.cma.2020.112900/O,57193356353,True,Not bad at all
10.1016/j.cma.2020.112900/P,57202579348,False,Nothing makes sense
10.1016/j.cma.2020.112900/P,7102879142,True,Interesting
10.1016/j.cma.2020.112900/P,24081598300,True,Interesting
10.1016/j.cma.2020.112900/S,57192961253,True,Not bad at all
10.1016/j.cma.2020.112900/S,57216739000,False,I fell asleep while reading
10.1016/j.cma.2020.112900/S,7003868048,True,Not bad at all
10.3390/en13092192/O,57200687939,True,The best thing I have ever read
10.3390/en13092192/O,57204029674,False,Is this a joke?
10.3390/en13092192/O,57204032253,True,Not bad at all
10.3390/en13092192/P,57200576069,False,My dog can write better
10.3390/en13092192/P,57204570329,True,Interesting
10.3390/en13092192/P,57204031131,True,Interesting
10.3390/en13092192/S,57202579348,True,Interesting
10.3390/en13092192/S,56830076500,True,The best thing I have ever read
10.3390/en13092192/S,57201358872,True,The best thing I have ever read
10.1007/s11837-020-04075-x/O,57203028829,True,Interesting
10.1007/s11837-020-04075-x/O,56911636200,True,The best thing I have ever read
10.1007/s11837-020-04075-x/O,36924577900,False,Is this a joke?
10.1007/s11837-020-04075-x/P,12142543700,True,Not bad at all
10.1007/s11837-020-04075-x/P,6505524737,False,Meh
10.1007/s11837-020-04075-x/P,57203486012,True,Interesting
10.1007/s11837-020-04075-x/S,57203184524,True,Interesting
10.1007/s11837-020-04075-x/S,57218202833,True,Not bad at all
10.1007/s11837-020-04075-x/S,7005513246,True,Interesting
10.1021/acsabm.0c00055/O,7410190129,True,The best thing I have ever read
10.1021/acsabm.0c00055/O,57031187500,False,Nothing makes sense
10.1021/acsabm.0c00055/O,57210923446,True,Not bad at all
10.1021/acsabm.0c00055/P,14033673100,True,Not bad at all
10.1021/acsabm.0c00055/P,57209274795,True,Not bad at all
10.1021/acsabm.0c00055/P,57214451592,True,Interesting
10.1021/acsabm.0c00055/S,6603579157,True,Interesting
10.1021/acsabm.0c00055/S,57193242858,True,Not bad at all
10.1021/acsabm.0c00055/S,7401994123,True,Not bad at all
10.4271/2020-01-0224/O,7202713087,True,Interesting
10.4271/2020-01-0224/O,57217317667,True,Not bad at all
10.4271/2020-01-0224/O,57207901363,True,Not bad at all
10.4271/2020-01-0224/P,24401574900,True,The best thing I have ever read
10.4271/2020-01-0224/P,23983490300,True,The best thing I have ever read
10.4271/2020-01-0224/P,6602649851,True,Not bad at all
10.4271/2020-01-0224/S,7401970125,True,Not bad at all
10.4271/2020-01-0224/S,46062451500,True,The best thing I have ever read
10.4271/2020-01-0224/S,57204762755,True,The best thing I have ever read
10.1115/1.4044161/O,24081598300,True,Not bad at all
10.1115/1.4044161/O,57081918700,True,Not bad at all
10.1115/1.4044161/O,57204964732,True,Not bad at all
10.1115/1.4044161/P,24923036100,True,Interesting
10.1115/1.4044161/P,6506942267,True,Not bad at all
10.1115/1.4044161/P,7102900497,True,The best thing I have ever read
10.1115/1.4044161/S,57216287696,True,Interesting
10.1115/1.4044161/S,57193362917,True,The best thing I have ever read
10.1115/1.4044161/S,57204728159,True,Interesting
10.1109/LRA.2020.2965393/O,57209824884,True,The best thing I have ever read
10.1109/LRA.2020.2965393/O,57197797367,True,The best thing I have ever read
10.1109/LRA.2020.2965393/O,56677251600,True,Not bad at all
10.1109/LRA.2020.2965393/P,7004904337,True,The best thing I have ever read
10.1109/LRA.2020.2965393/P,57191620725,True,Interesting
10.1109/LRA.2020.2965393/P,57188173800,True,The best thing I have ever read
10.1109/LRA.2020.2965393/S,57195921912,True,Not bad at all
10.1109/LRA.2020.2965393/S,36708895400,True,Interesting
10.1109/LRA.2020.2965393/S,57209824884,True,Not bad at all
10.1109/IRPS45951.2020.9128839/O,7004904337,True,Interesting
10.1109/IRPS45951.2020.9128839/O,18038642000,False,My dog can write better
10.1109/IRPS45951.2020.9128839/O,56957771800,True,Not bad at all
10.1109/IRPS45951.2020.9128839/P,57191587072,True,Interesting
10.1109/IRPS45951.2020.9128839/P,57193927413,True,Not bad at all
10.1109/IRPS45951.2020.9128839/P,55353164900,False,Is this a joke?
10.1109/IRPS45951.2020.9128839/S,7401431037,False,Meh
10.1109/IRPS45951.2020.9128839/S,8929123100,True,Interesting
10.1109/IRPS45951.2020.9128839/S,56957771800,True,Not bad at all
10.3390/MI11040349/O,13405030000,True,Interesting
10.3390/MI11040349/O,57202116348,True,The best thing I have ever read
10.3390/MI11040349/O,56871132500,True,The best thing I have ever read
10.3390/MI11040349/P,13405030000,True,The best thing I have ever read
10.3390/MI11040349/P,57195332895,False,Meh
10.3390/MI11040349/P,57200375892,True,The best thing I have ever read
10.3390/MI11040349/S,56830076500,True,The best thing I have ever read
10.3390/MI11040349/S,14822519000,True,Not bad at all
10.3390/MI11040349/S,57213582934,True,The best thing I have ever read
10.1109/MAP.2020.2969269/O,57202776341,True,Not bad at all
10.1109/MAP.2020.2969269/O,7004300863,False,I would not even use it as toilet paper
10.1109/MAP.2020.2969269/O,57215904613,True,The best thing I have ever read
10.1109/MAP.2020.2969269/P,57212879455,True,Not bad at all
10.1109/MAP.2020.2969269/P,57195591421,True,The best thing I have ever read
10.1109/MAP.2020.2969269/P,6602231941,True,Interesting
10.1109/MAP.2020.2969269/S,57211516485,False,Is this a joke?
10.1109/MAP.2020.2969269/S,7102900497,True,Interesting
10.1109/MAP.2020.2969269/S,57216183270,True,Interesting
10.1103/PhysRevFluids.5.044308/O,57201634652,True,Not bad at all
10.1103/PhysRevFluids.5.044308/O,18535712500,True,Interesting
10.1103/PhysRevFluids.5.044308/O,57216811262,False,Nothing makes sense
10.1103/PhysRevFluids.5.044308/P,56487893500,True,The best thing I have ever read
10.1103/PhysRevFluids.5.044308/P,12142543700,False,I fell asleep while reading
10.1103/PhysRevFluids.5.044308/P,24295291100,True,Not bad at all
10.1103/PhysRevFluids.5.044308/S,36149254500,True,The best thing I have ever read
10.1103/PhysRevFluids.5.044308/S,57209110872,True,The best thing I have ever read
10.1103/PhysRevFluids.5.044308/S,57203330644,True,Not bad at all
10.1061/(ASCE)BE.1943-5592.0001533/O,57031532600,True,Interesting
10.1061/(ASCE)BE.1943-5592.0001533/O,57201759181,False,Meh
10.1061/(ASCE)BE.1943-5592.0001533/O,57211516485,True,Not bad at all
10.1061/(ASCE)BE.1943-5592.0001533/P,7005513246,False,My dog can write better
10.1061/(ASCE)BE.1943-5592.0001533/P,57192307368,True,The best thing I have ever read
10.1061/(ASCE)BE.1943-5592.0001533/P,57209889565,True,Not bad at all
10.1061/(ASCE)BE.1943-5592.0001533/S,57202607598,True,Interesting
10.1061/(ASCE)BE.1943-5592.0001533/S,7004435321,True,Interesting
10.1061/(ASCE)BE.1943-5592.0001533/S,7005523706,True,Not bad at all
10.1021/acsaem.9b02252/O,55739722900,True,Interesting
10.1021/acsaem.9b02252/O,36126203400,True,Not bad at all
10.1021/acsaem.9b02252/O,7102857304,False,My dog can write better
10.1021/acsaem.9b02252/P,54781821400,True,Interesting
10.1021/acsaem.9b02252/P,57211443769,True,Not bad at all
10.1021/acsaem.9b02252/P,7006111578,True,The best thing I have ever read
10.1021/acsaem.9b02252/S,7601492574,True,The best thing I have ever read
10.1021/acsaem.9b02252/S,57215007775,True,Interesting
10.1021/acsaem.9b02252/S,57215052018,True,The best thing I have ever read
10.1016/j.apenergy.2019.114382/O,57198044407,True,The best thing I have ever read
10.1016/j.apenergy.2019.114382/O,57214937519,True,Not bad at all
10.1016/j.apenergy.2019.114382/O,56376235200,True,Not bad at all
10.1016/j.apenergy.2019.114382/P,57198044407,True,Not bad at all
10.1016/j.apenergy.2019.114382/P,23388379100,True,Not bad at all
10.1016/j.apenergy.2019.114382/P,57209110872,True,The best thing I have ever read
10.1016/j.apenergy.2019.114382/S,57215031057,True,The best thing I have ever read
10.1016/j.apenergy.2019.114382/S,57214010282,True,Not bad at all
10.1016/j.apenergy.2019.114382/S,57194698845,True,The best thing I have ever read
10.1109/CICC48029.2020.9075917/O,6701746882,True,Interesting
10.1109/CICC48029.2020.9075917/O,7201675107,False,Nothing makes sense
10.1109/CICC48029.2020.9075917/O,7401970125,True,The best thing I have ever read
10.1109/CICC48029.2020.9075917/P,7003292762,True,The best thing I have ever read
10.1109/CICC48029.2020.9075917/P,7004904337,True,Interesting
10.1109/CICC48029.2020.9075917/P,57190247942,True,Interesting
10.1109/CICC48029.2020.9075917/S,8621794000,True,Interesting
10.1109/CICC48029.2020.9075917/S,6701646284,True,Interesting
10.1109/CICC48029.2020.9075917/S,57204761536,False,I fell asleep while reading
10.1016/j.ijmachtools.2019.103512/O,57200534297,True,Not bad at all
10.1016/j.ijmachtools.2019.103512/O,15848771600,True,The best thing I have ever read
10.1016/j.ijmachtools.2019.103512/O,7005513246,False,Is this a joke?
10.1016/j.ijmachtools.2019.103512/P,57193834529,True,The best thing I have ever read
10.1016/j.ijmachtools.2019.103512/P,8608718200,True,The best thing I have ever read
10.1016/j.ijmachtools.2019.103512/P,57215653879,True,Interesting
10.1016/j.ijmachtools.2019.103512/S,6506484066,True,The best thing I have ever read
10.1016/j.ijmachtools.2019.103512/S,57208598187,False,Meh
10.1016/j.ijmachtools.2019.103512/S,57205270902,True,Not bad at all
10.1016/j.sna.2020.111851/O,7006001488,False,Meh
10.1016/j.sna.2020.111851/O,57194061052,True,Not bad at all
10.1016/j.sna.2020.111851/O,57211516485,True,The best thing I have ever read
10.1016/j.sna.2020.111851/P,57210912098,False,Nothing makes sense
10.1016/j.sna.2020.111851/P,57190404271,True,Not bad at all
10.1016/j.sna.2020.111851/P,7006542177,True,Interesting
10.1016/j.sna.2020.111851/S,55694540600,False,Meh
10.1016/j.sna.2020.111851/S,56086163900,True,Not bad at all
10.1016/j.sna.2020.111851/S,57193338296,True,The best thing I have ever read
10.1016/j.mechmachtheory.2019.103700/O,19638969800,True,Not bad at all
10.1016/j.mechmachtheory.2019.103700/O,54899597300,True,Not bad at all
10.1016/j.mechmachtheory.2019.103700/O,56681156600,False,Nothing makes sense
10.1016/j.mechmachtheory.2019.103700/P,55904183100,True,The best thing I have ever read
10.1016/j.mechmachtheory.2019.103700/P,57218593446,True,Not bad at all
10.1016/j.mechmachtheory.2019.103700/P,36708895400,True,Not bad at all
10.1016/j.mechmachtheory.2019.103700/S,7003381644,True,Interesting
10.1016/j.mechmachtheory.2019.103700/S,7006111578,True,Interesting
10.1016/j.mechmachtheory.2019.103700/S,57188764210,True,The best thing I have ever read
10.1016/j.apenergy.2019.114358/O,57203221999,True,Not bad at all
10.1016/j.apenergy.2019.114358/O,57200884469,True,The best thing I have ever read
10.1016/j.apenergy.2019.114358/O,7004479819,False,I would not even use it as toilet paper
10.1016/j.apenergy.2019.114358/P,18535712500,True,The best thing I have ever read
10.1016/j.apenergy.2019.114358/P,35262249500,True,Interesting
10.1016/j.apenergy.2019.114358/P,57200687939,True,Interesting
10.1016/j.apenergy.2019.114358/S,6601976036,True,Interesting
10.1016/j.apenergy.2019.114358/S,7004609408,True,The best thing I have ever read
10.1016/j.apenergy.2019.114358/S,6701863708,True,The best thing I have ever read
10.1016/j.commatsci.2019.109340/O,57215609504,True,Not bad at all
10.1016/j.commatsci.2019.109340/O,57208225620,True,Not bad at all
10.1016/j.commatsci.2019.109340/O,57193811936,False,Meh
10.1016/j.commatsci.2019.109340/P,55665473200,False,Nothing makes sense
10.1016/j.commatsci.2019.109340/P,57214937519,True,The best thing I have ever read
10.1016/j.commatsci.2019.109340/P,57211502145,True,Not bad at all
10.1016/j.commatsci.2019.109340/S,57194155925,True,Interesting
10.1016/j.commatsci.2019.109340/S,56387524600,True,Interesting
10.1016/j.commatsci.2019.109340/S,57200363612,True,Interesting
10.1080/09205071.2020.1715267/O,36668159600,True,Not bad at all
10.1080/09205071.2020.1715267/O,24831334500,True,Interesting
10.1080/09205071.2020.1715267/O,57206834042,True,Interesting
10.1080/09205071.2020.1715267/P,57218221803,False,I would not even use it as toilet paper
10.1080/09205071.2020.1715267/P,25639041400,True,Not bad at all
10.1080/09205071.2020.1715267/P,35147940600,True,Not bad at all
10.1080/09205071.2020.1715267/S,7004904337,True,Not bad at all
10.1080/09205071.2020.1715267/S,6701746882,True,Interesting
10.1080/09205071.2020.1715267/S,57192595504,True,Interesting
10.1109/JMEMS.2019.2953152/O,57206455220,True,Interesting
10.1109/JMEMS.2019.2953152/O,55541477400,False,My dog can write better
10.1109/JMEMS.2019.2953152/O,57209530205,True,Interesting
10.1109/JMEMS.2019.2953152/P,57218202833,False,Meh
10.1109/JMEMS.2019.2953152/P,57190371042,True,The best thing I have ever read
10.1109/JMEMS.2019.2953152/P,13406135400,True,Not bad at all
10.1109/JMEMS.2019.2953152/S,7004904337,True,Not bad at all
10.1109/JMEMS.2019.2953152/S,55829396600,True,Not bad at all
10.1109/JMEMS.2019.2953152/S,57212277900,False,My dog can write better
10.1007/s10853-019-04125-z/O,35790633100,False,Meh
10.1007/s10853-019-04125-z/O,23052031200,True,Interesting
10.1007/s10853-019-04125-z/O,12778890800,True,Not bad at all
10.1007/s10853-019-04125-z/P,10640480600,True,The best thing I have ever read
10.1007/s10853-019-04125-z/P,7201675107,False,I would not even use it as toilet paper
10.1007/s10853-019-04125-z/P,57208341600,True,Not bad at all
10.1007/s10853-019-04125-z/S,36176552000,True,Not bad at all
10.1007/s10853-019-04125-z/S,7005098852,True,Not bad at all
10.1007/s10853-019-04125-z/S,57216754583,False,Meh
10.1016/j.ijheatmasstransfer.2019.119031/O,57190228554,True,Not bad at all
10.1016/j.ijheatmasstransfer.2019.119031/O,55807316700,True,The best thing I have ever read
10.1016/j.ijheatmasstransfer.2019.119031/O,57214580514,False,My dog can write better
10.1016/j.ijheatmasstransfer.2019.119031/P,8715877100,False,I would not even use it as toilet paper
10.1016/j.ijheatmasstransfer.2019.119031/P,56767836200,True,Not bad at all
10.1016/j.ijheatmasstransfer.2019.119031/P,57192964074,True,Interesting
10.1016/j.ijheatmasstransfer.2019.119031/S,57197710678,True,Not bad at all
10.1016/j.ijheatmasstransfer.2019.119031/S,56818839700,False,I fell asleep while reading
10.1016/j.ijheatmasstransfer.2019.119031/S,47962305800,True,Interesting
10.1016/j.micromeso.2019.109799/O,57194231165,True,Interesting
10.1016/j.micromeso.2019.109799/O,57204595191,True,Interesting
10.1016/j.micromeso.2019.109799/O,57194155925,True,Not bad at all
10.1016/j.micromeso.2019.109799/P,56709287700,True,Interesting
10.1016/j.micromeso.2019.109799/P,7006120837,True,The best thing I have ever read
10.1016/j.micromeso.2019.109799/P,8705255200,False,Meh
10.1016/j.micromeso.2019.109799/S,57195286623,True,Interesting
10.1016/j.micromeso.2019.109799/S,55550264900,True,Interesting
10.1016/j.micromeso.2019.109799/S,57209911428,False,My dog can write better
10.1016/j.isatra.2019.08.014/O,57205285400,True,Interesting
10.1016/j.isatra.2019.08.014/O,57208255032,True,Not bad at all
10.1016/j.isatra.2019.08.014/O,46062451500,False,I fell asleep while reading
10.1016/j.isatra.2019.08.014/P,57211281996,True,Interesting
10.1016/j.isatra.2019.08.014/P,57200685059,True,Interesting
10.1016/j.isatra.2019.08.014/P,57217317667,False,My dog can write better
10.1016/j.isatra.2019.08.014/S,7006214218,True,The best thing I have ever read
10.1016/j.isatra.2019.08.014/S,7402756644,True,The best thing I have ever read
10.1016/j.isatra.2019.08.014/S,57212455523,False,Meh
10.1016/j.est.2019.101043/O,7004904337,True,Interesting
10.1016/j.est.2019.101043/O,7202277096,True,Not bad at all
10.1016/j.est.2019.101043/O,57191862517,True,Not bad at all
10.1016/j.est.2019.101043/P,57210288045,True,The best thing I have ever read
10.1016/j.est.2019.101043/P,6508306234,True,Not bad at all
10.1016/j.est.2019.101043/P,57193834529,False,Is this a joke?
10.1016/j.est.2019.101043/S,6701610428,False,Is this a joke?
10.1016/j.est.2019.101043/S,10141271600,True,The best thing I have ever read
10.1016/j.est.2019.101043/S,7410190129,True,The best thing I have ever read
10.1109/TAES.2019.2918014/O,57197521815,True,Not bad at all
10.1109/TAES.2019.2918014/O,57191156976,True,Interesting
10.1109/TAES.2019.2918014/O,57210912098,False,I would not even use it as toilet paper
10.1109/TAES.2019.2918014/P,57212147414,True,Not bad at all
10.1109/TAES.2019.2918014/P,6603717022,True,Not bad at all
10.1109/TAES.2019.2918014/P,57214559823,False,Nothing makes sense
10.1109/TAES.2019.2918014/S,24081598300,True,The best thing I have ever read
10.1109/TAES.2019.2918014/S,56492379200,True,Not bad at all
10.1109/TAES.2019.2918014/S,57210191104,False,Meh
10.1016/j.ijheatmasstransfer.2019.118924/O,57209538650,False,Nothing makes sense
10.1016/j.ijheatmasstransfer.2019.118924/O,55807316700,True,The best thing I have ever read
10.1016/j.ijheatmasstransfer.2019.118924/O,57193749678,True,Not bad at all
10.1016/j.ijheatmasstransfer.2019.118924/P,57212383793,True,Not bad at all
10.1016/j.ijheatmasstransfer.2019.118924/P,57211516485,True,The best thing I have ever read
10.1016/j.ijheatmasstransfer.2019.118924/P,7102405529,True,Not bad at all
10.1016/j.ijheatmasstransfer.2019.118924/S,35578275000,True,Interesting
10.1016/j.ijheatmasstransfer.2019.118924/S,56957771800,True,Not bad at all
10.1016/j.ijheatmasstransfer.2019.118924/S,57212383793,True,Interesting
10.1038/s41587-019-0399-1/O,57196086109,True,Not bad at all
10.1038/s41587-019-0399-1/O,57193401477,True,The best thing I have ever read
10.1038/s41587-019-0399-1/O,7402422734,True,Not bad at all
10.1038/s41587-019-0399-1/P,7006441571,True,Interesting
10.1038/s41587-019-0399-1/P,57202045558,True,Not bad at all
10.1038/s41587-019-0399-1/P,57200686665,False,My dog can write better
10.1038/s41587-019-0399-1/S,7005513246,True,Interesting
10.1038/s41587-019-0399-1/S,9739395200,True,Interesting
10.1038/s41587-019-0399-1/S,8244752200,True,The best thing I have ever read
10.1016/j.msea.2019.138704/O,14833931300,False,Nothing makes sense
10.1016/j.msea.2019.138704/O,7005666650,True,Not bad at all
10.1016/j.msea.2019.138704/O,56489679500,True,Not bad at all
10.1016/j.msea.2019.138704/P,55487415500,True,Interesting
10.1016/j.msea.2019.138704/P,57195591421,True,Interesting
10.1016/j.msea.2019.138704/P,57201980753,True,The best thing I have ever read
10.1016/j.msea.2019.138704/S,35088650000,True,Interesting
10.1016/j.msea.2019.138704/S,57201980753,True,Not bad at all
10.1016/j.msea.2019.138704/S,57201257192,True,Interesting
10.1016/j.jclepro.2019.118703/O,57204596520,True,The best thing I have ever read
10.1016/j.jclepro.2019.118703/O,8660143800,True,The best thing I have ever read
10.1016/j.jclepro.2019.118703/O,57211281996,True,The best thing I have ever read
10.1016/j.jclepro.2019.118703/P,57191586637,True,Interesting
10.1016/j.jclepro.2019.118703/P,55413647400,True,Not bad at all
10.1016/j.jclepro.2019.118703/P,57193360481,True,The best thing I have ever read
10.1016/j.jclepro.2019.118703/S,57218202833,True,Interesting
10.1016/j.jclepro.2019.118703/S,57210927548,False,Is this a joke?
10.1016/j.jclepro.2019.118703/S,56149906900,True,Interesting
10.1049/el.2019.2591/O,57191586637,True,Not bad at all
10.1049/el.2019.2591/O,55301279200,True,Not bad at all
10.1049/el.2019.2591/O,57193360481,True,Interesting
10.1049/el.2019.2591/P,7004234161,True,Not bad at all
10.1049/el.2019.2591/P,7003292762,True,Not bad at all
10.1049/el.2019.2591/P,7103395611,True,Interesting
10.1049/el.2019.2591/S,56741048000,True,The best thing I have ever read
10.1049/el.2019.2591/S,56662711400,True,Interesting
10.1049/el.2019.2591/S,57197521815,True,The best thing I have ever read
10.1080/09205063.2019.1669126/O,56221901100,True,Not bad at all
10.1080/09205063.2019.1669126/O,57218095797,True,Not bad at all
10.1080/09205063.2019.1669126/O,55247719300,False,Meh
10.1080/09205063.2019.1669126/P,57201290781,True,The best thing I have ever read
10.1080/09205063.2019.1669126/P,57205501457,True,Interesting
10.1080/09205063.2019.1669126/P,57218102993,True,Not bad at all
10.1080/09205063.2019.1669126/S,36701008900,False,I would not even use it as toilet paper
10.1080/09205063.2019.1669126/S,7005513246,True,Not bad at all
10.1080/09205063.2019.1669126/S,7201687754,True,Not bad at all
10.1177/0021998320959820/O,57205129154,False,Meh
10.1177/0021998320959820/O,12780700500,True,The best thing I have ever read
10.1177/0021998320959820/O,55315191100,True,The best thing I have ever read
10.1177/0021998320959820/P,12780700500,True,Interesting
10.1177/0021998320959820/P,23977815400,True,The best thing I have ever read
10.1177/0021998320959820/P,12805837100,True,Not bad at all
10.1177/0021998320959820/S,7004092560,True,The best thing I have ever read
10.1177/0021998320959820/S,56709287700,False,My dog can write better
10.1177/0021998320959820/S,7006236094,True,Not bad at all
10.1109/MCSE.2020.3012099/O,57209538650,True,Interesting
10.1109/MCSE.2020.3012099/O,57214229367,True,Not bad at all
10.1109/MCSE.2020.3012099/O,57200118993,False,Is this a joke?
10.1109/MCSE.2020.3012099/P,10141271600,True,Interesting
10.1109/MCSE.2020.3012099/P,57197791798,True,Not bad at all
10.1109/MCSE.2020.3012099/P,55547123342,False,I fell asleep while reading
10.1109/MCSE.2020.3012099/S,57204968964,True,Interesting
10.1109/MCSE.2020.3012099/S,57191362366,True,Interesting
10.1109/MCSE.2020.3012099/S,57189235340,True,Interesting
10.1007/978-3-030-51194-4_40/O,6602168494,True,The best thing I have ever read
10.1007/978-3-030-51194-4_40/O,56308354900,True,Not bad at all
10.1007/978-3-030-51194-4_40/O,57212879455,True,Interesting
10.1007/978-3-030-51194-4_40/P,57190247942,True,Interesting
10.1007/978-3-030-51194-4_40/P,56473665600,True,Not bad at all
10.1007/978-3-030-51194-4_40/P,57211282830,False,Nothing makes sense
10.1007/978-3-030-51194-4_40/S,57197791798,True,Interesting
10.1007/978-3-030-51194-4_40/S,56257805000,True,The best thing I have ever read
10.1007/978-3-030-51194-4_40/S,12805837100,True,Interesting
10.1007/978-3-030-52246-9_44/O,57218886193,True,Not bad at all
10.1007/978-3-030-52246-9_44/O,57202743127,True,Interesting
10.1007/978-3-030-52246-9_44/O,7102523474,False,Meh
10.1007/978-3-030-52246-9_44/P,57218202833,True,Interesting
10.1007/978-3-030-52246-9_44/P,57204031131,True,Interesting
10.1007/978-3-030-52246-9_44/P,57215534774,True,Not bad at all
10.1007/978-3-030-52246-9_44/S,57218270296,False,My dog can write better
10.1007/978-3-030-52246-9_44/S,57215280005,True,The best thing I have ever read
10.1007/978-3-030-52246-9_44/S,57196465311,True,The best thing I have ever read
10.1088/1361-6439/ab4cc9/O,57192067288,True,Interesting
10.1088/1361-6439/ab4cc9/O,55739722900,True,The best thing I have ever read
10.1088/1361-6439/ab4cc9/O,57193834529,False,Nothing makes sense
10.1088/1361-6439/ab4cc9/P,57211642778,True,Not bad at all
10.1088/1361-6439/ab4cc9/P,24830555500,True,Not bad at all
10.1088/1361-6439/ab4cc9/P,57193834529,True,The best thing I have ever read
10.1088/1361-6439/ab4cc9/S,56622088300,True,Interesting
10.1088/1361-6439/ab4cc9/S,57192070840,True,Not bad at all
10.1088/1361-6439/ab4cc9/S,55345299700,True,Interesting
10.1109/RAMS48030.2020.9153662/O,57204470823,True,The best thing I have ever read
10.1109/RAMS48030.2020.9153662/O,57191587072,True,The best thing I have ever read
10.1109/RAMS48030.2020.9153662/O,56424241200,True,Not bad at all
10.1109/RAMS48030.2020.9153662/P,57204964732,True,Interesting
10.1109/RAMS48030.2020.9153662/P,16643231700,True,The best thing I have ever read
10.1109/RAMS48030.2020.9153662/P,57198832579,True,Not bad at all
10.1109/RAMS48030.2020.9153662/S,7202538835,True,Not bad at all
10.1109/RAMS48030.2020.9153662/S,57206834042,False,Meh
10.1109/RAMS48030.2020.9153662/S,7004495126,True,Not bad at all
10.1177/0278364920911960/O,55213245300,True,Not bad at all
10.1177/0278364920911960/O,56260937200,False,My dog can write better
10.1177/0278364920911960/O,57209889565,True,The best thing I have ever read
