Paper,Reviewer,Decision,Review
10.1109/LSSC.2019.2931440,7102900497,False,I would not even use it as toilet paper
10.1109/LSSC.2019.2931440,57208341600,True,Not bad at all
10.1109/LSSC.2019.2931440,57215534774,True,Interesting
10.1109/ETFA.2019.8869247,55141781300,True,Not bad at all
10.1109/ETFA.2019.8869247,57210260262,True,Not bad at all
10.1109/ETFA.2019.8869247,57200077532,False,Meh
10.1109/ESSCIRC.2019.8902621,57218591162,True,The best thing I have ever read
10.1109/ESSCIRC.2019.8902621,57208341600,True,The best thing I have ever read
10.1109/ESSCIRC.2019.8902621,8342785400,True,Not bad at all
10.1109/JBHI.2018.2877595,55946643000,True,Interesting
10.1109/JBHI.2018.2877595,6701746882,True,Not bad at all
10.1109/JBHI.2018.2877595,57215904613,True,The best thing I have ever read
10.1364/AO.58.006504,57215613881,True,Not bad at all
10.1364/AO.58.006504,56012631600,True,Interesting
10.1364/AO.58.006504,57190189579,False,I would not even use it as toilet paper
10.1016/j.snb.2019.05.026,14059027500,True,Not bad at all
10.1016/j.snb.2019.05.026,8660143800,True,Interesting
10.1016/j.snb.2019.05.026,57201759181,True,Interesting
10.1016/j.micromeso.2019.04.005,57203269936,True,The best thing I have ever read
10.1016/j.micromeso.2019.04.005,57203572325,True,Interesting
10.1016/j.micromeso.2019.04.005,57202116348,False,Nothing makes sense
10.1115/1.4043442,7403220237,True,The best thing I have ever read
10.1115/1.4043442,57190797086,True,The best thing I have ever read
10.1115/1.4043442,57188691775,False,Is this a joke?
10.1109/TIFS.2019.2892010,37098602100,True,Interesting
10.1109/TIFS.2019.2892010,57203731804,True,Not bad at all
10.1109/TIFS.2019.2892010,57209887692,True,The best thing I have ever read
10.1016/j.matdes.2019.107795,7102900497,True,Not bad at all
10.1016/j.matdes.2019.107795,7202713087,True,The best thing I have ever read
10.1016/j.matdes.2019.107795,57193720916,True,The best thing I have ever read
10.1016/j.compstruct.2019.04.025,7005666650,True,The best thing I have ever read
10.1016/j.compstruct.2019.04.025,56875349800,True,The best thing I have ever read
10.1016/j.compstruct.2019.04.025,36149254500,False,Meh
10.1080/08982112.2018.1557205,6508306234,True,Interesting
10.1080/08982112.2018.1557205,6507358470,True,Interesting
10.1080/08982112.2018.1557205,57209567638,True,Interesting
10.1007/s00163-018-00304-2,56353116200,True,Interesting
10.1007/s00163-018-00304-2,8421746800,True,The best thing I have ever read
10.1007/s00163-018-00304-2,57197737083,True,Interesting
10.1109/REDW.2019.8906534,55627591500,False,I would not even use it as toilet paper
10.1109/REDW.2019.8906534,7006631262,True,Not bad at all
10.1109/REDW.2019.8906534,25639041400,True,Interesting
10.1109/SpaceComp.2019.00008,57204964732,True,The best thing I have ever read
10.1109/SpaceComp.2019.00008,57118455800,False,Meh
10.1109/SpaceComp.2019.00008,7004495126,True,Interesting
10.1109/ProComm.2019.00022,57218202833,True,Not bad at all
10.1109/ProComm.2019.00022,57200860487,False,Is this a joke?
10.1109/ProComm.2019.00022,7004904337,True,The best thing I have ever read
10.1061/(ASCE)ST.1943-541X.0002333,57215031057,True,The best thing I have ever read
10.1061/(ASCE)ST.1943-541X.0002333,14033673100,False,Meh
10.1061/(ASCE)ST.1943-541X.0002333,56790117900,True,The best thing I have ever read
10.1016/j.matchar.2019.04.033,56747755300,True,Not bad at all
10.1016/j.matchar.2019.04.033,7003387464,True,The best thing I have ever read
10.1016/j.matchar.2019.04.033,57216287696,True,Not bad at all
10.1109/TGRS.2018.2889427,57197800472,True,Not bad at all
10.1109/TGRS.2018.2889427,57192318731,True,Not bad at all
10.1109/TGRS.2018.2889427,57197795830,True,Not bad at all
10.1115/1.4043285,7006583274,True,Interesting
10.1115/1.4043285,57217581770,True,The best thing I have ever read
10.1115/1.4043285,57207334294,True,The best thing I have ever read
10.1016/j.ijheatmasstransfer.2019.03.103,57190228554,True,Not bad at all
10.1016/j.ijheatmasstransfer.2019.03.103,35088650000,True,Not bad at all
10.1016/j.ijheatmasstransfer.2019.03.103,7202035366,True,Not bad at all
10.1364/OSAC.2.001964,57200290256,True,The best thing I have ever read
10.1364/OSAC.2.001964,6701610428,True,Interesting
10.1364/OSAC.2.001964,57214855898,False,Nothing makes sense
10.1007/s11661-019-05223-y,8705255200,True,Not bad at all
10.1007/s11661-019-05223-y,56012631600,True,Interesting
10.1007/s11661-019-05223-y,57200534297,True,Not bad at all
10.1016/j.cma.2019.03.035,56677251600,True,Interesting
10.1016/j.cma.2019.03.035,13411176900,True,The best thing I have ever read
10.1016/j.cma.2019.03.035,57195591421,True,Not bad at all
10.1016/j.commatsci.2019.04.007,35547089300,True,Not bad at all
10.1016/j.commatsci.2019.04.007,57204032253,True,The best thing I have ever read
10.1016/j.commatsci.2019.04.007,7005098852,True,Not bad at all
10.3390/s19122703,57197521815,True,The best thing I have ever read
10.3390/s19122703,57189375802,True,Not bad at all
10.3390/s19122703,57201864184,False,I fell asleep while reading
10.1115/1.2019-JUN5,6602649851,True,Interesting
10.1115/1.2019-JUN5,57210916608,True,The best thing I have ever read
10.1115/1.2019-JUN5,57210912098,True,Not bad at all
10.1142/S0219519419500246,7005513246,False,I would not even use it as toilet paper
10.1142/S0219519419500246,57208598187,True,Interesting
10.1142/S0219519419500246,57217723923,True,Interesting
10.1109/ICUAS.2019.8798325,6507317548,True,Interesting
10.1109/ICUAS.2019.8798325,7402967162,False,Is this a joke?
10.1109/ICUAS.2019.8798325,57217723923,True,Interesting
10.1109/ICUAS.2019.8798252,7406665619,True,Interesting
10.1109/ICUAS.2019.8798252,57216048774,True,The best thing I have ever read
10.1109/ICUAS.2019.8798252,57203981655,False,Meh
10.1109/ICUAS.2019.8798359,35338971800,True,Interesting
10.1109/ICUAS.2019.8798359,57202612841,True,Not bad at all
10.1109/ICUAS.2019.8798359,57191862517,True,Not bad at all
10.1109/ICUAS.2019.8798020,57209640119,True,The best thing I have ever read
10.1109/ICUAS.2019.8798020,57191862517,True,The best thing I have ever read
10.1109/ICUAS.2019.8798020,57194008450,True,Not bad at all
10.1109/TGRS.2018.2884128,57203298908,True,The best thing I have ever read
10.1109/TGRS.2018.2884128,36349287300,False,I would not even use it as toilet paper
10.1109/TGRS.2018.2884128,57216076371,True,Interesting
10.1109/TGRS.2018.2882136,7006441571,True,Not bad at all
10.1109/TGRS.2018.2882136,9277159100,True,Not bad at all
10.1109/TGRS.2018.2882136,57208823236,True,Not bad at all
10.1109/EuroSPW.2019.00020,55141781300,True,The best thing I have ever read
10.1109/EuroSPW.2019.00020,7004403207,True,Interesting
10.1109/EuroSPW.2019.00020,57211281996,True,Interesting
10.1109/ICUAS.2019.8797743,35729129900,True,Interesting
10.1109/ICUAS.2019.8797743,55849071700,True,The best thing I have ever read
10.1109/ICUAS.2019.8797743,8621794000,True,The best thing I have ever read
10.1109/TPC.2019.2893464,7005513246,True,The best thing I have ever read
10.1109/TPC.2019.2893464,8421746800,True,The best thing I have ever read
10.1109/TPC.2019.2893464,56703308500,True,Not bad at all
10.1016/j.cma.2019.03.005,57205129154,True,The best thing I have ever read
10.1016/j.cma.2019.03.005,57198146081,True,Interesting
10.1016/j.cma.2019.03.005,57190256209,True,Not bad at all
10.1007/s11081-018-09419-w,7401970125,True,Not bad at all
10.1007/s11081-018-09419-w,57189026693,True,The best thing I have ever read
10.1007/s11081-018-09419-w,7102523474,True,The best thing I have ever read
10.1109/PTC.2019.8810557,7403558004,True,Not bad at all
10.1109/PTC.2019.8810557,57207108623,True,Not bad at all
10.1109/PTC.2019.8810557,56911636200,True,Not bad at all
10.1016/j.ijplas.2018.03.012,57217317667,True,Interesting
10.1016/j.ijplas.2018.03.012,8705255200,True,The best thing I have ever read
10.1016/j.ijplas.2018.03.012,6602577617,True,Not bad at all
10.1016/j.soildyn.2019.02.028,57218202833,True,The best thing I have ever read
10.1016/j.soildyn.2019.02.028,7403368068,True,Interesting
10.1016/j.soildyn.2019.02.028,7005513246,True,Interesting
10.1109/TCPMT.2019.2910791,57215613881,False,Meh
10.1109/TCPMT.2019.2910791,57211500187,True,Interesting
10.1109/TCPMT.2019.2910791,7102879142,True,The best thing I have ever read
10.1016/j.compositesa.2019.03.006,57209538650,False,I would not even use it as toilet paper
10.1016/j.compositesa.2019.03.006,57217041570,True,Not bad at all
10.1016/j.compositesa.2019.03.006,57203308821,True,Not bad at all
10.1109/ICC.2019.8761418,35790633100,False,My dog can write better
10.1109/ICC.2019.8761418,7801609389,True,Not bad at all
10.1109/ICC.2019.8761418,57210288854,True,Interesting
10.1016/j.destud.2019.02.001,57188681207,True,Interesting
10.1016/j.destud.2019.02.001,57190247942,True,Not bad at all
10.1016/j.destud.2019.02.001,8421746800,True,The best thing I have ever read
10.1016/j.joca.2018.12.026,57205515588,True,Not bad at all
10.1016/j.joca.2018.12.026,57192662939,True,The best thing I have ever read
10.1016/j.joca.2018.12.026,35182844400,True,Not bad at all
10.1007/s11042-018-6695-9,35562442700,False,Nothing makes sense
10.1007/s11042-018-6695-9,7006441571,True,Interesting
10.1007/s11042-018-6695-9,57203660684,True,Not bad at all
10.1016/j.precisioneng.2019.04.004,57218202833,True,Not bad at all
10.1016/j.precisioneng.2019.04.004,57197791798,True,Interesting
10.1016/j.precisioneng.2019.04.004,57190404271,True,The best thing I have ever read
10.1109/ICC.2019.8761586,24779209500,True,Not bad at all
10.1109/ICC.2019.8761586,7402967162,True,The best thing I have ever read
10.1109/ICC.2019.8761586,57210287166,False,Meh
10.1109/ICC.2019.8761595,18535712500,True,Not bad at all
10.1109/ICC.2019.8761595,56642521500,True,Not bad at all
10.1109/ICC.2019.8761595,7801609389,True,Interesting
10.1016/j.mri.2019.01.001,56266132600,True,Not bad at all
10.1016/j.mri.2019.01.001,55544941800,False,Meh
10.1016/j.mri.2019.01.001,57215613881,True,The best thing I have ever read
10.1016/j.commatsci.2019.01.041,57208598187,True,Interesting
10.1016/j.commatsci.2019.01.041,57218202833,True,Not bad at all
10.1016/j.commatsci.2019.01.041,57191110417,False,Nothing makes sense
10.1016/j.commatsci.2018.10.043,13605498800,True,The best thing I have ever read
10.1016/j.commatsci.2018.10.043,57197737083,True,Not bad at all
10.1016/j.commatsci.2018.10.043,57205762398,True,Interesting
10.1039/c9ay00192a,50162863000,True,The best thing I have ever read
10.1039/c9ay00192a,57210927548,True,Not bad at all
10.1039/c9ay00192a,57204031131,True,Not bad at all
10.1115/1.4042427,57208255032,True,The best thing I have ever read
10.1115/1.4042427,57205763350,False,Meh
10.1115/1.4042427,57207312334,True,Interesting
10.1145/3313761,57218202833,True,Interesting
10.1145/3313761,7005513246,True,The best thing I have ever read
10.1145/3313761,56810920600,True,Interesting
10.2514/1.D0119,56798055200,True,Not bad at all
10.2514/1.D0119,57210911049,True,Interesting
10.2514/1.D0119,57215613881,True,The best thing I have ever read
10.1109/TAES.2018.2864807,57214229367,True,The best thing I have ever read
10.1109/TAES.2018.2864807,55547115089,True,Not bad at all
10.1109/TAES.2018.2864807,57210290270,False,Is this a joke?
10.1016/j.joca.2018.12.016,56492379200,True,Interesting
10.1016/j.joca.2018.12.016,57211435896,True,Not bad at all
10.1016/j.joca.2018.12.016,57193401477,True,Not bad at all
10.1115/1.4042785,9741060000,True,The best thing I have ever read
10.1115/1.4042785,6603089864,True,Not bad at all
10.1115/1.4042785,6603460787,False,My dog can write better
10.1016/j.jmst.2018.10.021,9942259800,True,Interesting
10.1016/j.jmst.2018.10.021,57195574701,True,The best thing I have ever read
10.1016/j.jmst.2018.10.021,55946345200,True,Interesting
10.1109/VTCSpring.2019.8746472,35597296700,True,The best thing I have ever read
10.1109/VTCSpring.2019.8746472,7402967162,True,Interesting
10.1109/VTCSpring.2019.8746472,57208246750,True,The best thing I have ever read
10.1109/LRA.2019.2896478,6701720294,True,Not bad at all
10.1109/LRA.2019.2896478,7101640734,True,The best thing I have ever read
10.1109/LRA.2019.2896478,57215904613,True,Interesting
10.1016/j.conbuildmat.2019.01.037,48361087900,True,Not bad at all
10.1016/j.conbuildmat.2019.01.037,57218480110,True,Not bad at all
10.1016/j.conbuildmat.2019.01.037,55855376400,True,The best thing I have ever read
10.1108/RPJ-01-2018-0029,57196275913,False,My dog can write better
10.1108/RPJ-01-2018-0029,57031532300,True,Not bad at all
10.1108/RPJ-01-2018-0029,57203942414,True,Interesting
10.1007/s10921-019-0566-9,57201912667,False,I would not even use it as toilet paper
10.1007/s10921-019-0566-9,7403218372,True,The best thing I have ever read
10.1007/s10921-019-0566-9,6603570606,True,The best thing I have ever read
10.1109/TAP.2018.2888702,55660173800,True,Not bad at all
10.1109/TAP.2018.2888702,57189218211,True,The best thing I have ever read
10.1109/TAP.2018.2888702,15044701600,True,Interesting
10.1103/PhysRevFluids.4.034803,57203221999,True,Not bad at all
10.1103/PhysRevFluids.4.034803,57190849274,True,Not bad at all
10.1103/PhysRevFluids.4.034803,16548784600,False,My dog can write better
10.1016/j.jmatprotec.2018.09.039,8048702500,False,Meh
10.1016/j.jmatprotec.2018.09.039,57201947722,True,Interesting
10.1016/j.jmatprotec.2018.09.039,55249877500,True,Interesting
10.1115/1.4042335,6602562656,True,The best thing I have ever read
10.1115/1.4042335,57212343330,True,Not bad at all
10.1115/1.4042335,56830076500,True,The best thing I have ever read
10.1115/1.4042442,7006715937,True,Interesting
10.1115/1.4042442,23570183200,True,Not bad at all
10.1115/1.4042442,57201366662,True,Interesting
10.1016/j.nanoen.2018.12.080,7202687601,True,Not bad at all
10.1016/j.nanoen.2018.12.080,57212277009,True,Interesting
10.1016/j.nanoen.2018.12.080,36126203400,False,Nothing makes sense
10.1016/j.ndteint.2018.12.007,57198832579,True,Interesting
10.1016/j.ndteint.2018.12.007,57212147414,True,Interesting
10.1016/j.ndteint.2018.12.007,12142543700,True,Interesting
10.1145/3289602.3293911,26029526200,True,Not bad at all
10.1145/3289602.3293911,55301279200,True,Interesting
10.1145/3289602.3293911,57200699937,True,The best thing I have ever read
10.1145/3289602.3293922,57191921086,True,Interesting
10.1145/3289602.3293922,57207689986,True,Not bad at all
10.1145/3289602.3293922,6603625990,True,The best thing I have ever read
10.1016/j.jbiomech.2018.12.028,57212950333,True,The best thing I have ever read
10.1016/j.jbiomech.2018.12.028,36106810300,True,The best thing I have ever read
10.1016/j.jbiomech.2018.12.028,57197797367,True,Not bad at all
10.1109/TMECH.2018.2878228,55927295500,True,The best thing I have ever read
10.1109/TMECH.2018.2878228,57202152216,False,I fell asleep while reading
10.1109/TMECH.2018.2878228,12780700500,True,Interesting
10.1016/j.ijheatmasstransfer.2018.10.030,57207334294,True,The best thing I have ever read
10.1016/j.ijheatmasstransfer.2018.10.030,56702333100,True,The best thing I have ever read
10.1016/j.ijheatmasstransfer.2018.10.030,7202035366,False,I fell asleep while reading
10.1016/j.automatica.2018.11.054,56020026900,True,Not bad at all
10.1016/j.automatica.2018.11.054,57191862517,True,Not bad at all
10.1016/j.automatica.2018.11.054,57207470751,True,Not bad at all
10.1109/RESPECT46404.2019.8985707,57218202833,True,Not bad at all
10.1109/RESPECT46404.2019.8985707,55161739600,True,Interesting
10.1109/RESPECT46404.2019.8985707,55200909800,False,Nothing makes sense
10.1016/j.jmbbm.2018.10.025,57193015157,True,The best thing I have ever read
10.1016/j.jmbbm.2018.10.025,56260937200,True,Interesting
10.1016/j.jmbbm.2018.10.025,6603288835,False,I would not even use it as toilet paper
10.1002/qre.2387,25639041400,True,Interesting
10.1002/qre.2387,6507358470,True,Not bad at all
10.1002/qre.2387,19638969800,True,The best thing I have ever read
10.1109/TAP.2018.2880049,56681156600,False,Is this a joke?
10.1109/TAP.2018.2880049,57202326782,True,The best thing I have ever read
10.1109/TAP.2018.2880049,25930868900,True,Not bad at all
10.1109/TCSII.2018.2845883,55649569259,False,I would not even use it as toilet paper
10.1109/TCSII.2018.2845883,57218883472,True,Interesting
10.1109/TCSII.2018.2845883,56957771800,True,The best thing I have ever read
10.1016/j.commatsci.2018.10.036,8448666000,True,Not bad at all
10.1016/j.commatsci.2018.10.036,57203575128,True,Interesting
10.1016/j.commatsci.2018.10.036,8048702500,True,Interesting
10.1109/CDC.2018.8619454,6507358470,False,Meh
10.1109/CDC.2018.8619454,6508306234,True,Not bad at all
10.1109/CDC.2018.8619454,56830082600,True,Not bad at all
10.1109/CDC.2018.8619098,57193565771,True,Not bad at all
10.1109/CDC.2018.8619098,7005513246,True,The best thing I have ever read
10.1109/CDC.2018.8619098,57191620725,False,Nothing makes sense
10.1109/ICMLA.2018.00142,12778890800,True,Interesting
10.1109/ICMLA.2018.00142,57200118993,True,The best thing I have ever read
10.1109/ICMLA.2018.00142,57215613881,False,I fell asleep while reading
10.1109/NAPS.2018.8600617,57211254337,True,Interesting
10.1109/NAPS.2018.8600617,36987999600,True,Not bad at all
10.1109/NAPS.2018.8600617,55849071700,False,Meh
10.2514/6.2019-1221,6602649851,True,The best thing I have ever read
10.2514/6.2019-1221,7005636820,True,The best thing I have ever read
10.2514/6.2019-1221,57193895552,True,Not bad at all
10.2514/6.2019-1573,56819566000,True,Interesting
10.2514/6.2019-1573,57197521815,True,Interesting
10.2514/6.2019-1573,57205293533,True,Not bad at all
10.2514/6.2019-1109,57203310052,True,Not bad at all
10.2514/6.2019-1109,56369566500,True,Not bad at all
10.2514/6.2019-1109,57198450286,True,The best thing I have ever read
10.1115/IMECE2019-11470,57203660684,True,Not bad at all
10.1115/IMECE2019-11470,24295291100,False,Meh
10.1115/IMECE2019-11470,57201484423,True,Interesting
10.2514/1.C035321,57217866402,True,The best thing I have ever read
10.2514/1.C035321,57200534297,True,The best thing I have ever read
10.2514/1.C035321,57191822951,True,The best thing I have ever read
10.1007/978-3-319-74476-6_3,36668159600,True,The best thing I have ever read
10.1007/978-3-319-74476-6_3,57206834042,True,Not bad at all
10.1007/978-3-319-74476-6_3,8208317300,True,Not bad at all
10.35199/epde2019.72,13605498800,True,Interesting
10.35199/epde2019.72,57211282935,False,My dog can write better
10.35199/epde2019.72,57219312906,True,Not bad at all
10.35199/epde2019.51,57202433366,True,The best thing I have ever read
10.35199/epde2019.51,6602572190,True,Interesting
10.35199/epde2019.51,57204029674,False,Meh
10.35199/epde2019.52,55585953300,True,Interesting
10.35199/epde2019.52,57212271159,True,The best thing I have ever read
10.35199/epde2019.52,57200534297,True,The best thing I have ever read
10.1364/FIO.2019.JW4A.15,19638969800,True,Not bad at all
10.1364/FIO.2019.JW4A.15,6701834327,False,I fell asleep while reading
10.1364/FIO.2019.JW4A.15,55547123342,True,Not bad at all
10.1364/FIO.2019.JW3A.118,57201772566,True,The best thing I have ever read
10.1364/FIO.2019.JW3A.118,7202277096,True,Interesting
10.1364/FIO.2019.JW3A.118,57205293533,True,The best thing I have ever read
10.1017/dsi.2019.409,8421746800,True,Interesting
10.1017/dsi.2019.409,6701777223,True,Interesting
10.1017/dsi.2019.409,8448666000,True,Not bad at all
10.1115/POWER2019-1874,57193749678,True,The best thing I have ever read
10.1115/POWER2019-1874,57201742316,True,Interesting
10.1115/POWER2019-1874,56692412900,True,Interesting
10.1364/AO.58.00G363,8929123100,True,Interesting
10.1364/AO.58.00G363,56102505100,True,The best thing I have ever read
10.1364/AO.58.00G363,57216749286,False,Meh
10.1061/9780784482575.009,7402422734,False,My dog can write better
10.1061/9780784482575.009,7003663333,True,The best thing I have ever read
10.1061/9780784482575.009,55736845400,True,Interesting
10.1016/j.medengphy.2018.11.001,57195286623,True,The best thing I have ever read
10.1016/j.medengphy.2018.11.001,6701610428,True,Not bad at all
10.1016/j.medengphy.2018.11.001,6603410853,False,My dog can write better
10.1115/DETC2019-98126,56890669600,True,The best thing I have ever read
10.1115/DETC2019-98126,57212342916,True,Not bad at all
10.1115/DETC2019-98126,56830076500,True,The best thing I have ever read
10.1115/DETC2019-97546,9277159100,True,The best thing I have ever read
10.1115/DETC2019-97546,57197765649,False,I fell asleep while reading
10.1115/DETC2019-97546,7202316035,True,Interesting
10.1115/DETC2019-97202,57198146081,True,Interesting
10.1115/DETC2019-97202,57218105310,True,Not bad at all
10.1115/DETC2019-97202,35209941000,False,I fell asleep while reading
10.1115/DETC2019-98407,57207901363,True,The best thing I have ever read
10.1115/DETC2019-98407,56330970800,True,The best thing I have ever read
10.1115/DETC2019-98407,7402074463,True,Not bad at all
10.1115/DETC2019-98168,14035040300,True,Not bad at all
10.1115/DETC2019-98168,57203978933,True,The best thing I have ever read
10.1115/DETC2019-98168,56577146500,True,The best thing I have ever read
10.1115/DETC2019-97899,57212345817,True,Not bad at all
10.1115/DETC2019-97899,57212147414,True,The best thing I have ever read
10.1115/DETC2019-97899,57212415946,True,The best thing I have ever read
10.1115/DETC2019-98419,56741048000,True,The best thing I have ever read
10.1115/DETC2019-98419,56890778700,False,Meh
10.1115/DETC2019-98419,57212877661,True,The best thing I have ever read
10.1115/DETC2019-98056,7202316035,False,My dog can write better
10.1115/DETC2019-98056,57197773578,True,Not bad at all
10.1115/DETC2019-98056,56890778700,True,The best thing I have ever read
10.1115/DETC2019-98019,55829396600,False,Meh
10.1115/DETC2019-98019,57209881955,True,The best thing I have ever read
10.1115/DETC2019-98019,57218202833,True,Interesting
10.1115/DETC2019-98412,57215607275,True,Interesting
10.1115/DETC2019-98412,9245406100,True,Not bad at all
10.1115/DETC2019-98412,57200117690,True,Not bad at all
10.1115/DETC2019-97923,57191156976,True,Not bad at all
10.1115/DETC2019-97923,57203978933,True,The best thing I have ever read
10.1115/DETC2019-97923,57202017958,True,The best thing I have ever read
10.1115/DETC2019-98439,57194155925,True,Not bad at all
10.1115/DETC2019-98439,55849943100,True,Not bad at all
10.1115/DETC2019-98439,24333330300,False,I would not even use it as toilet paper
10.1007/978-3-030-05752-7_13,57217581770,True,Not bad at all
10.1007/978-3-030-05752-7_13,24295291100,True,Not bad at all
10.1007/978-3-030-05752-7_13,6508306234,False,I fell asleep while reading
10.2514/1.G003737,57191155872,True,Interesting
10.2514/1.G003737,57210292389,False,I fell asleep while reading
10.2514/1.G003737,56819566000,True,Not bad at all
10.14733/cadaps.2019.923-935,57205767010,True,Interesting
10.14733/cadaps.2019.923-935,57197791798,True,Interesting
10.14733/cadaps.2019.923-935,56353116200,True,The best thing I have ever read
10.1016/j.proci.2018.06.221,57209110872,True,Interesting
10.1016/j.proci.2018.06.221,55457444300,True,The best thing I have ever read
10.1016/j.proci.2018.06.221,56709287700,True,Interesting
10.1063/1.5070068,57193834529,True,The best thing I have ever read
10.1063/1.5070068,8715877100,True,Interesting
10.1063/1.5070068,57023931200,True,Interesting
10.1117/12.2529893,57195921912,True,Interesting
10.1117/12.2529893,7102975249,True,The best thing I have ever read
10.1117/12.2529893,57207901363,True,The best thing I have ever read
10.1117/12.2511369,57215613881,True,The best thing I have ever read
10.1117/12.2511369,56871132500,True,Interesting
10.1117/12.2511369,8608718200,True,Not bad at all
10.2514/6.2019-0540,7003381644,True,The best thing I have ever read
10.2514/6.2019-0540,57197765649,True,The best thing I have ever read
10.2514/6.2019-0540,36349287300,False,I would not even use it as toilet paper
10.2514/6.2019-0538,55849071700,True,Interesting
10.2514/6.2019-0538,56830076500,True,Interesting
10.2514/6.2019-0538,57193900229,True,Not bad at all
10.1115/IMECE2019-11699,57202116348,True,Interesting
10.1115/IMECE2019-11699,57216181629,True,Not bad at all
10.1115/IMECE2019-11699,57202112010,True,Not bad at all
10.1115/IMECE2019-11810,55652695700,False,Meh
10.1115/IMECE2019-11810,57218221803,True,Interesting
10.1115/IMECE2019-11810,56957771800,True,The best thing I have ever read
10.1115/GT2019-91753,55486520500,True,Interesting
10.1115/GT2019-91753,57209640119,True,Not bad at all
10.1115/GT2019-91753,7003388995,False,I fell asleep while reading
10.1016/j.ifacol.2019.08.124,7005513246,True,Interesting
10.1016/j.ifacol.2019.08.124,6507358470,True,The best thing I have ever read
10.1016/j.ifacol.2019.08.124,6508306234,True,Not bad at all
10.1115/1.4040098,23973526000,True,Interesting
10.1115/1.4040098,35409277700,True,Not bad at all
10.1115/1.4040098,57212455523,True,Not bad at all
10.1109/TCST.2017.2773027,57218761022,False,Nothing makes sense
10.1109/TCST.2017.2773027,55547115089,True,The best thing I have ever read
10.1109/TCST.2017.2773027,55855376400,True,The best thing I have ever read
10.1061/9780784482575.015,57211216470,True,Interesting
10.1061/9780784482575.015,57211516485,True,Interesting
10.1061/9780784482575.015,57212088299,True,Interesting
10.2514/1.I010706,56116155300,True,Not bad at all
10.2514/1.I010706,57214580514,True,Not bad at all
10.2514/1.I010706,57210914089,True,The best thing I have ever read
10.1364/CLEO_SI.2019.STu3H.4,57205025235,False,Is this a joke?
10.1364/CLEO_SI.2019.STu3H.4,57193834529,True,Not bad at all
10.1364/CLEO_SI.2019.STu3H.4,57192893058,True,Not bad at all
10.1061/9780784482087.011,7103392045,False,I fell asleep while reading
10.1061/9780784482087.011,24080990600,True,Not bad at all
10.1061/9780784482087.011,57197800472,True,The best thing I have ever read
10.1109/JSTQE.2018.2854574,57201772566,True,Interesting
10.1109/JSTQE.2018.2854574,57202735625,True,Interesting
10.1109/JSTQE.2018.2854574,26427694400,True,Interesting
10.1115/DETC2019-98431,56331127200,True,Interesting
10.1115/DETC2019-98431,57202776341,True,The best thing I have ever read
10.1115/DETC2019-98431,57205762398,True,Not bad at all
10.1115/DETC2019-98400,8421746800,True,Interesting
10.1115/DETC2019-98400,6602198438,True,Not bad at all
10.1115/DETC2019-98400,57207901363,True,The best thing I have ever read
10.5098/hmt.12.20,57206455220,True,The best thing I have ever read
10.5098/hmt.12.20,6601976036,True,Interesting
10.5098/hmt.12.20,7005513246,False,Is this a joke?
10.1017/dsj.2018.6,57214773567,False,Nothing makes sense
10.1017/dsj.2018.6,6602649851,True,Not bad at all
10.1017/dsj.2018.6,8715877100,True,The best thing I have ever read
10.1117/1.JMM.18.1.015501,7202006620,False,Nothing makes sense
10.1117/1.JMM.18.1.015501,57208184650,True,Not bad at all
10.1117/1.JMM.18.1.015501,57089497400,True,Not bad at all
10.14733/cadaps.2019.864-877,57211516485,True,Interesting
10.14733/cadaps.2019.864-877,16422844400,True,Interesting
10.14733/cadaps.2019.864-877,57204825465,True,Not bad at all
10.1016/j.soildyn.2018.10.040,6507358470,True,Not bad at all
10.1016/j.soildyn.2018.10.040,57194034271,True,Interesting
10.1016/j.soildyn.2018.10.040,57144565100,False,I would not even use it as toilet paper
10.1109/TNS.2018.2877579,8342785400,True,Interesting
10.1109/TNS.2018.2877579,57208707585,True,Not bad at all
10.1109/TNS.2018.2877579,57205645397,True,Not bad at all
10.1039/c8na00101d,57214855898,False,Nothing makes sense
10.1039/c8na00101d,35409277700,True,Not bad at all
10.1039/c8na00101d,28167695400,True,The best thing I have ever read
10.1117/12.2510174,57205285400,True,The best thing I have ever read
10.1117/12.2510174,56363360200,True,Interesting
10.1117/12.2510174,14831622300,True,The best thing I have ever read
10.1117/12.2511311,55457444300,False,I fell asleep while reading
10.1117/12.2511311,57203942414,True,Not bad at all
10.1117/12.2511311,57203372448,True,Not bad at all
10.1016/j.commatsci.2018.09.031,6603615600,True,Interesting
10.1016/j.commatsci.2018.09.031,56762988100,True,Interesting
10.1016/j.commatsci.2018.09.031,36162907100,True,Not bad at all
10.2514/6.2019-0484,57192710054,True,Not bad at all
10.2514/6.2019-0484,57201367093,True,Not bad at all
10.2514/6.2019-0484,6701746882,True,Interesting
10.24928/2019/0221,8715877100,True,The best thing I have ever read
10.24928/2019/0221,57215534774,True,The best thing I have ever read
10.24928/2019/0221,56890178400,False,Nothing makes sense
10.1115/DSCC2019-9037,57200077532,True,The best thing I have ever read
10.1115/DSCC2019-9037,36668159600,True,The best thing I have ever read
10.1115/DSCC2019-9037,7202277096,False,I would not even use it as toilet paper
10.2514/1.J057992,8329346700,False,Is this a joke?
10.2514/1.J057992,35578275000,True,The best thing I have ever read
10.2514/1.J057992,57218593446,True,Not bad at all
